Year,WaterQualityIndex,ClimateChangeImpactScore,LandUseChange,InvasiveSpeciesCount,ConservationFunding,EcoTourismImpact,ForestCoverChange,SoilQualityIndex,WaterUsage,RenewableEnergyUsage,CarbonEmissionLevels,AgriculturalIntensity,HabitatConnectivity,SpeciesReintroductionEfforts,PollinatorDiversity,BiodiversityHealthIndex
2011,98,0.10427699397403067,5.519903021207211,14,46,5.776130806371337,2.226835744744866,43,83,96,33,2.904789592232546,2.1218038256687333,3.0700018284833397,0.8264149288488819,0.9902498679211995
2011,79,9.182079996227753,4.274956503567592,13,100,3.094695490886009,-0.34722468724076716,39,13,71,96,6.198979517603478,5.9143015889901065,5.179071606402861,0.6217171852038426,0.619695855404297
2011,36,9.202971812194077,9.013830966419349,34,3,7.008656972438799,0.44824675673431713,72,36,11,43,9.945257483830334,4.887312689772875,4.500285120186874,0.07884903057062542,0.8722751960031923
2011,36,2.1198249090223853,0.8534133648432485,8,42,7.489631508603986,1.225469904622817,52,59,72,32,7.250931239865422,6.231473673359568,8.299575091561822,0.21216126293102922,0.465631921559137
2011,17,6.993153751262037,4.591892337325618,41,14,7.517981635869329,-2.010738499016668,55,69,39,45,9.393350157429868,8.696902012595455,9.043768336609926,0.8195176047505864,0.9515290453762563
2011,86,1.1080796217980704,5.127202478126281,31,65,7.57776560375158,-2.349527125907167,38,85,9,66,9.13412938164032,6.824930337371487,6.9917743146157285,0.09564859955600669,0.9027404610920015
2011,54,6.7145493489464325,8.472716677218594,41,5,5.147421937567799,2.5631009698029406,76,87,76,31,8.329820746984376,4.702884767031758,5.263987958652734,0.08525822463686061,0.33755725356044997
2011,41,8.792686599978381,8.7735561220526,10,43,0.16028156455123121,-4.225163734445173,72,31,31,60,3.179598316596177,9.836425310328117,2.8618624668413393,0.855308368184012,0.6746808415785194
2011,89,3.973813904853165,9.362671394132192,30,45,1.7046251158164205,3.30202884345762,85,8,13,11,7.141319936021527,5.929884887825098,8.496633776359051,0.07188612285220364,0.7114542418642291
2011,80,5.2550462196864,5.612935429484027,27,48,8.579349139973289,-4.105268771896128,76,95,62,73,0.20932029492073512,7.957066850948376,2.2436682769237972,0.3962201444817809,0.18704268523871437
2011,93,8.646861920335402,4.9857079950570915,30,69,4.6503633422091,2.76821367240281,0,88,6,66,7.142154368573138,6.23438133694112,2.9934677648467733,0.5110088356826128,0.20707217539024336
2011,37,7.87901988292265,1.0480806499757211,3,83,2.5706269218920874,2.1756138264853577,36,28,58,89,3.8581252175928937,9.310590308872001,1.171072315052778,0.12938093106754123,0.7295099999587671
2011,38,0.5385820699802613,2.248902168159125,20,29,5.817215274734767,-3.9159962728337727,29,13,36,37,9.174562218910134,2.746481928684883,4.55924424319417,0.5052553902509103,0.3816883057489959
2011,38,7.397303320855406,0.7714516853958187,34,50,9.66734227535108,3.824411913475817,9,54,70,33,9.478368998469996,0.6022036444523626,0.4800230263012928,0.3758828536649965,0.33465728712450116
2011,79,8.772617628261795,2.437294825243418,2,73,1.062138275884562,0.08479035308026095,67,51,61,42,2.7024887506171416,4.892901575037625,2.525950931191334,0.6797405578563708,0.4894491986855394
2011,94,0.5233887578650831,8.267146599310184,9,68,1.4716325109494532,4.148421498516546,97,9,75,19,0.5264211262716112,9.503434765139051,0.994909336623726,0.2700957522836456,0.7877018826989478
2011,91,9.89028358350174,7.493904528011591,22,7,7.677646177143377,2.2716280974013845,92,69,91,23,6.162704892091916,4.179982597255371,9.580871875874228,0.29941278024663276,0.19077415201671966
2011,99,6.8375410557704255,1.031213624080758,8,75,2.790082903477966,0.09508873224201864,0,2,88,86,7.8924378935213015,5.669458574796547,6.3403039260503355,0.6881103992506516,0.10282022380482381
2011,48,5.993689656629338,0.20671368891904462,44,2,6.082113767664467,3.031705116327311,14,75,34,78,2.6828219553948784,0.25015151890854126,4.966772735777275,0.39133656268715866,0.9253867143253425
2011,58,7.298603088484784,0.9537160227305863,20,16,7.153223105291357,0.8158883784975535,2,44,26,19,2.5256855913768694,1.7244107929323071,2.364737173663065,0.7287106850897787,0.04429272058209277
2011,38,7.200080396631131,0.11480659749377842,7,44,1.4281430447286736,1.47720054420612,32,76,86,79,9.164221891675336,5.489517413578271,8.390914986521054,0.42393725589358144,0.6717679604563624
2011,69,6.521232455304379,4.5012336118193215,38,56,6.043129822403198,-3.943496545510693,83,73,8,42,5.903131723250685,6.89635741915121,2.800532056165564,0.3919561401421522,0.6267769740462303
2011,65,5.3351192529969556,8.47139489693785,45,18,3.9312179820707915,2.5897683185403064,19,46,10,51,8.76842531881758,5.9792942681982995,6.209650962771923,0.5025669767893975,0.5817855261945254
2011,81,5.747795542644152,0.45319278960894605,45,15,5.253182644507214,-1.9833775836885117,32,1,100,64,5.415954627983429,6.340770612085656,8.496753074011247,0.018199592151052713,0.28938072360569467
2011,95,1.6520393933785016,3.732411563792338,16,82,6.825117301162002,-2.480017783559283,27,17,39,89,0.24240259022389687,9.530765893580211,7.070960761611116,0.08776956376767453,0.10602718995537885
2011,21,4.69641774680709,4.097392364429391,48,63,6.966889878731969,1.9701301393426291,37,60,11,69,3.48013353763493,4.41848087173857,5.537765625992482,0.8563001936971452,0.14678072163579237
2011,33,2.4606965879799825,0.031678485807017376,20,97,9.052989990105155,3.1967700278045914,59,45,76,0,3.4065507728729925,3.6798507718678666,7.2454067406098135,0.28900633473446347,0.8825493144643481
2011,35,2.5422457989749327,9.948579730593215,9,87,4.580286165838686,4.683269600992549,50,48,39,56,5.208287305407416,6.721144600987991,8.419750254062713,0.46662075133884684,0.5703762003488236
2011,69,2.9058755980635507,0.683341048456042,14,81,8.106835703375918,-2.5253701876685364,26,18,61,88,8.69352847922796,1.0463780692762559,4.073315898475924,0.5656321927929286,0.2106024926325083
2011,7,0.8855558422324139,4.141502243282268,10,1,2.499728908688297,-2.0518276165323313,79,59,70,14,3.1815218580416005,7.002146588453342,0.5690148049762156,0.1277427635426891,0.20975851501133502
2011,46,9.866929803571615,2.2848674675477074,6,82,5.205438373048584,0.9368461990873325,68,64,72,92,3.7537735389931983,4.7809701881822155,9.115153281671846,0.7762816640182929,0.9043543402503142
2011,23,0.9228479207325724,6.054117575075873,28,45,5.505706345413643,0.01699166006424857,78,5,28,17,1.2330580532142477,9.401218933105326,8.787501388344936,0.2632214028671347,0.7589344062270534
2011,95,6.129001608619492,0.74042217912348,11,13,5.104601313464413,-4.4729021014656105,43,29,71,41,7.899747595698333,0.971646819659655,3.613826115655425,0.542773502159804,0.7272646585927497
2011,6,8.579862539227058,0.988736176406354,3,31,8.295627156830498,1.1828502101371985,25,20,20,56,0.4779970965774927,4.462866684743513,3.2540496232958716,0.5536452179992348,0.18683449993441936
2011,91,2.7156876475103986,4.650552483006444,20,1,7.103515007123322,2.130142918617408,94,17,93,94,9.903744295788625,3.573764034479624,0.6826586585550098,0.5295784165142504,0.27525786444431644
2011,94,9.730977480703464,4.740064284831559,26,38,6.487471138950181,4.069855184382437,64,60,0,72,4.5140767043356895,6.309704448700582,2.711503611772196,0.3792119062356344,0.3880964237010196
2011,41,1.279882085335864,0.8391953582142941,37,66,0.10513224541653488,-0.5734515173956689,95,15,75,59,0.22156629416243523,1.5590124353994683,3.4286873952741495,0.9824237671601125,0.12227285272134947
2011,85,7.524277626155725,7.108847166823191,3,1,8.024017844513242,1.8667861172412952,0,26,78,14,7.65332430934544,0.8843758733550244,5.937974594154256,0.44647790768308127,0.24840560524685484
2011,73,4.463686465125855,5.802215187850294,5,34,5.442573370152508,-3.533854428401577,29,11,0,22,5.1221101681028465,4.274044272276009,9.879753209773703,0.9754382898535706,0.5008649416608882
2011,9,9.47035987738723,9.903617819983719,11,81,5.089590404220475,-2.2247719509760744,8,30,12,12,0.12124750087744829,9.692406075368996,1.990176920149871,0.10040114337560113,0.007403458644891336
2011,37,7.328989183413418,9.801089924137669,12,11,9.206914007786196,-3.5613203365667023,38,49,5,74,7.97517406695886,9.686914502130431,0.3109462194305601,0.03290752298097166,0.4330049301124801
2011,93,8.715977272882306,6.624839469416082,13,5,2.4465505460471304,-4.636592516837576,36,94,79,25,6.459642624991613,5.083471749073432,2.0690289485090574,0.9248824432676923,0.49392264544954556
2011,41,9.912632267336331,4.507762838863638,17,19,0.4900464497127355,-0.5019600929557129,69,5,14,41,5.387725861151162,6.213846080738289,2.152327321057327,0.10217232303558077,0.3201250495947112
2011,46,6.882078658665955,1.4706185056658838,47,87,5.953663701568726,-2.4767725573625476,23,1,31,26,7.898857379518428,7.053805596474173,9.318257230616197,0.5499083871271615,0.761541548076109
2012,36,5.495836567221436,7.743026829445951,14,74,1.0187876413955654,-3.8676877674087464,64,31,59,73,6.252170586528523,4.469862901414179,2.297606748555263,0.6779109458462668,0.3699664944058695
2012,99,3.8975938742649205,3.735201768996875,28,88,4.0918258745848854,4.246586095822467,77,21,59,99,5.83435634710885,0.7023730586948107,6.848036956458562,0.5432109871388043,0.030897122571315383
2012,53,6.490746587943931,9.696077268480954,45,76,2.4860488461330634,-3.252187151250662,38,60,23,64,9.96672608552792,8.004108624936782,7.655483540993158,0.9449652089861379,0.901471583947655
2012,45,3.2005983252098344,4.313806487740747,39,41,7.6634721310465235,3.759330221862049,61,32,12,61,9.306625039671307,7.306369212628775,8.138259000987043,0.24734467114334402,0.31909996323685563
2012,67,0.6254222689736844,1.8019575412814792,15,46,7.0109758736427,0.540992803958261,4,55,55,8,6.424265730085773,1.7469963022378132,0.6056284341263352,0.32158826422404896,0.860525226072037
2012,21,2.824308986865117,6.252047695304422,7,15,5.151670283865888,-0.4453442799363829,18,3,5,88,5.745745034730171,0.8142768870693551,1.1976693191088494,0.29609461691337113,0.4129528961003446
2012,15,2.7114743650018482,5.832665178130454,43,69,3.1610131154697054,2.1869926597279594,79,81,100,27,0.9600694650615271,8.177956809794189,6.295103221526497,0.18687221440345547,0.6940660748559568
2012,45,7.586763901110048,2.005602510729829,45,84,3.6340393199942698,-2.0278588615490403,28,2,20,74,6.718920156363726,2.6367545859548915,5.569561298607354,0.04570482463858749,0.43020269646796994
2012,69,8.399639802821826,5.9043108982269334,31,5,9.353944896677987,4.7011688641843214,45,82,5,70,4.008452356534789,1.3335200675361347,9.701877243062725,0.2841358642053985,0.3891604626859456
2012,59,4.697437629906838,2.0795635928938996,25,58,9.756019191566525,0.6211088262322946,74,47,58,92,0.1690981325636709,4.702349596092813,0.5386211445509648,0.35824165003698405,0.7241699080747759
2012,25,2.7775262374926113,3.8258032357063545,37,18,1.531445000839562,-4.85985482473943,16,76,88,72,0.950464586616856,2.1522064526637887,9.975482216812411,0.3110103384892601,0.2451539461047435
2012,62,6.3254053322630615,4.666077846972159,29,61,1.68858463370395,0.8075599905565909,91,90,76,25,4.965498136018312,0.3365033213505664,3.500069643106799,0.6120496214481532,0.8042810935621733
2012,4,3.7691416473637194,6.159119156767212,19,71,8.777494048626249,-2.8453709272426995,63,40,82,13,5.333948915068046,2.7000204478058043,8.68963772848294,0.19363342538021378,0.2631925041800893
2012,18,7.548378199408478,6.751400611496681,43,38,9.658323197183327,-0.5312580479956104,30,78,0,27,6.160923211499934,4.797713577823778,2.568134810172391,0.9356883775476258,0.7305321308699942
2012,84,6.349600455910331,9.363211539691568,39,74,1.6169455327398685,1.2295404418338176,63,3,91,49,2.1305735073300616,2.7473625129630097,7.6253511205402,0.7009696545781204,0.28501790925956827
2012,24,7.4721958774203765,6.651461942384054,30,8,9.099301581597185,2.405095212183186,36,97,75,12,6.400303883516804,0.4505958191972548,9.442570396456514,0.5140427896782042,0.49494254190196885
2012,31,0.6449127124916754,3.110024947326803,12,3,8.67702097919239,3.4551081084056037,28,2,83,28,5.793797273479488,0.9345391266887793,3.7673874533095466,0.8844179748446377,0.4634777312306678
2012,6,7.175721247315944,2.072422997688783,29,23,0.7696918300801736,3.6954116885921824,99,65,78,27,1.4549144724782637,6.4159732934486495,2.2644376210389217,0.17074949422115826,0.2577658868622231
2012,67,8.77138441511404,6.360424687799683,39,2,4.685569945911347,-1.2769290142695224,48,26,83,20,4.764893973538262,9.507127499973624,3.6428500129483252,0.1670401636200184,0.8852991112711923
2012,55,6.400029668369137,0.9930220275369295,17,65,5.077578381885688,-0.9452832366958148,94,2,44,13,0.03767694550533052,8.972433251916417,2.7505444768050036,0.5214886217058895,0.6315534854419576
2012,50,5.794148993435008,5.902855429531597,6,37,1.8919579239035489,4.627325838611391,81,70,44,14,6.218245645904158,4.243962927485358,5.616813893646103,0.8375193153647736,0.7902827353728418
2012,22,9.616657359548132,3.773136614063236,7,95,9.260595598182654,-4.008538877223761,60,52,76,53,0.0814624819423515,5.362983657971865,2.6649720001284525,0.5465051381133197,0.312234520416504
2012,42,7.685193645237912,1.652420504426032,49,18,4.30535820913037,1.7712426348256392,41,93,48,27,8.326090130383855,9.314221940862193,5.956806358231153,0.7760221784402446,0.5076480860176246
2012,11,0.7996539435930194,2.672526297935953,17,41,0.3926505164866023,0.7579247112230973,60,30,62,71,5.718483288904456,3.0380712573636757,3.4763508697620136,0.9166262819779791,0.033821287571519254
2012,31,9.673561777882751,3.2525390592455192,38,81,4.528248052843268,4.334131270234549,93,96,57,27,2.491744972423665,1.9964864195602305,7.869607269854091,0.946771481436021,0.8168200264638685
2012,80,7.076883263306187,4.145160648167923,5,87,6.096819082757774,-0.7562797394636531,72,12,69,95,7.511472439514409,2.2235301921031447,0.8496983743224928,0.19392522431977388,0.2016714348674956
2012,67,7.5072950699934715,6.122581507618446,5,37,4.983330282942372,1.7360983199669509,63,13,79,6,2.6162480629182996,7.395864896782488,2.410653303323235,0.5269630658254916,0.2290014257030344
2012,41,2.2361443449631127,5.438057278662374,17,89,5.456959688130258,-0.9964337316016936,68,45,96,35,6.455114854786993,9.103463463086554,4.071413845559114,0.40093873599635943,0.19030311027122981
2012,50,8.880390643601178,5.885049351589888,36,77,5.4647636102537644,0.5587081419895936,58,6,55,100,3.701479183504169,0.8429218843741348,2.0908484215873004,0.6966840335151013,0.5102268271991949
2012,25,6.279500527726358,9.745918113353296,30,85,3.9505333785679597,-3.5339169963999684,71,98,86,97,7.155628273322324,9.421424822804047,6.833362812802139,0.594776214790835,0.20838520325645182
2012,40,5.730414289308493,6.880444438360138,11,22,2.9191117349780726,-0.9353728204792775,37,21,69,87,0.7783915311051404,4.987303650919315,7.835560166424261,0.057435194194943806,0.5722677888644485
2012,31,8.021305581275875,0.1302956775708375,24,89,4.834980851068038,0.5171237201996695,16,74,40,16,7.078621034542042,4.9555569037593,8.11713597720834,0.625556439722489,0.15617733044098725
2012,87,7.423480505725092,5.156594058564535,50,81,8.166552432016235,0.2700762458153374,96,54,14,45,1.0939992546033395,0.38616605612250887,1.7321838118690058,0.22761057864177248,0.4485256078824824
2012,39,5.745873823177666,7.5402303492838225,34,44,7.939351334518513,4.65609831380884,93,100,78,85,0.7585155728235493,4.246311597902909,1.4260005382969043,0.970064537020164,0.5948230994905769
2012,4,6.006095425462361,8.16756930119528,31,49,3.748249243499977,-4.609935792371819,55,87,29,2,2.16300940296162,9.2243561100377,0.01087019804932532,0.0078066944888902645,0.8697991535922163
2012,80,9.423870191022331,8.697631766817107,9,38,3.418490419172582,-0.888727217406208,93,84,40,76,6.732042460158095,2.6951062121829725,3.6429075467357896,0.3582994135195824,0.7050799281837917
2012,24,6.063709444333756,9.488459558311304,14,19,7.15125019816888,-4.125831921289161,20,15,76,29,0.07783970268967155,4.146981183051281,0.7100107950539025,0.0157165830192878,0.8651493347713713
2012,86,5.9811262936901795,6.706755253823255,12,20,5.692064631294277,-0.8633447641679304,52,31,36,39,9.102717712539498,6.4758558880180725,7.3049814610091826,0.7908206568145771,0.5163287225086414
2012,81,6.213444972535296,3.8480361722110326,16,39,4.744349141471741,4.660214591302086,77,24,76,38,7.629693887090233,0.920974277905231,1.1529125988360023,0.7351839435513237,0.9809177281788319
2012,68,2.5432198117831675,0.3500791480680565,15,57,6.812821105324338,-2.3171279957222737,93,50,48,50,0.7890182949120106,9.117732818386994,7.5137177053550275,0.20658911217259224,0.6518649476671875
2012,98,3.169224773449449,9.022364034622381,50,69,0.9957971354002892,0.39661788903152395,57,71,28,44,9.871678396302045,4.588069542690356,6.78360089782902,0.24470184514965854,0.4992656746487504
2012,20,9.256748308807119,4.5846642456925775,42,27,8.660356750457565,-1.1716660523156475,39,90,91,3,6.774667689344619,6.115765454794011,7.591063982990925,0.1676219707554013,0.6418731087954365
2012,63,9.662434107067982,3.4478142007264703,9,17,2.2516102421593187,4.505035615891348,91,34,95,80,1.798963187348388,5.465224578324176,6.7998551012821355,0.7896684627805027,0.26901393124441586
