Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,Gender,Area,Personal Loan,Loan Size
56,32,161,1,5.8,Professional,0,1,0,0,Male,Alameda,1,43
56,30,164,4,0.5,Postgrad,234,0,1,1,Female,Alameda,1,24
56,32,173,1,4.6,Postgrad,88,0,1,1,Male,Santa Clara,1,42
56,32,190,3,2.2,Undergrad,0,0,1,1,Male,Los Angeles,1,40
56,31,192,1,7,Professional,0,0,1,1,Female,Los Angeles,1,46
57,31,113,4,0.6,Professional,327,0,0,1,Male,Los Angeles,1,11
57,31,114,4,5.2,Undergrad,0,1,1,1,Male,Solano,1,31
57,32,124,1,0.2,Postgrad,0,0,0,1,Male,Los Angeles,1,30
57,31,131,3,0.6,Undergrad,0,0,0,1,Female,Los Angeles,1,28
57,33,134,4,0.9,Undergrad,198,0,0,1,Female,San Diego,1,19
57,32,135,3,4.8,Postgrad,0,1,1,1,Female,Los Angeles,1,41
57,31,164,2,3.8,Professional,422,0,1,1,Female,Alameda,1,24
57,31,165,1,1.6,Postgrad,0,0,0,1,Female,Santa Clara,1,41
57,32,165,4,2.7,Professional,0,0,0,1,Male,Alameda,1,41
57,33,170,2,2.1,Postgrad,0,0,0,0,Female,Santa Clara,1,42
57,32,174,1,6.8,Postgrad,466,0,0,1,Female,Los Angeles,1,33
57,33,182,2,3.3,Professional,372,0,0,0,Female,San Francisco,1,26
58,34,90,1,3.6,Postgrad,0,0,0,0,Male,Monterey,1,21
58,32,113,2,3.8,Postgrad,119,0,1,1,Female,Monterey,1,23
58,28,122,1,3,Professional,115,0,0,1,Male,Santa Clara,1,15
58,33,122,4,0.2,Postgrad,0,0,1,1,Male,Fresno,1,29
58,34,149,4,7.2,Postgrad,0,0,1,1,Male,Fresno,1,45
58,34,151,3,0.6,Postgrad,0,0,0,0,Female,Santa Clara,1,31
58,34,152,4,3.6,Professional,0,0,0,0,Female,San Diego,1,42
58,33,173,2,7.2,Professional,0,0,0,1,Male,San Diego,1,50
58,31,178,2,6,Postgrad,0,0,0,1,Male,San Diego,1,49
58,32,191,4,5.2,Professional,194,0,0,0,Male,Monterey,1,32
59,34,83,2,3.4,Professional,0,0,0,1,Female,San Francisco,1,25
59,35,85,1,3.4,Professional,0,0,1,0,Female,Los Angeles,1,20
59,34,99,1,4.4,Undergrad,0,0,0,0,Female,Los Angeles,1,27
59,35,102,4,3,Postgrad,115,0,0,1,Female,Orange,1,21
59,35,108,4,3.8,Postgrad,304,0,0,1,Male,Los Angeles,1,26
59,34,114,3,4.2,Postgrad,0,0,0,1,Male,Alameda,1,29
59,34,145,4,1.8,Undergrad,198,0,0,1,Male,Santa Clara,1,16
59,35,168,4,4.1,Postgrad,0,0,0,1,Female,Humboldt,1,43
59,35,180,2,6.5,Postgrad,0,1,1,1,Female,Shasta,1,50
60,35,130,3,6.3,Professional,437,0,1,1,Male,Sacramento,1,27
60,35,135,3,0.3,Professional,0,0,0,1,Female,Orange,1,30
60,34,139,4,0.4,Undergrad,0,0,0,1,Female,Santa Clara,1,28
60,36,145,4,6.9,Undergrad,380,0,0,0,Male,Yolo,1,32
60,35,153,3,2,Professional,0,0,0,0,Female,Santa Clara,1,35
60,33,154,1,3,Postgrad,0,1,1,1,Male,Orange,1,31
60,35,155,1,1.5,Professional,0,0,0,0,Female,Riverside,1,29
60,36,165,3,5.6,Undergrad,0,0,0,0,Female,Los Angeles,1,46
60,35,173,3,3.1,Professional,0,0,0,1,Male,Los Angeles,1,47
60,35,191,4,5.6,Professional,0,0,0,0,Male,San Luis Obispo,1,48
61,35,99,1,4.8,Professional,255,0,0,0,Male,Santa Clara,1,14
61,36,119,2,5.4,Postgrad,0,0,0,1,Female,Santa Cruz,1,32
61,31,130,2,2.6,Professional,0,0,0,0,Male,San Bernardino,1,37
61,37,141,3,0.7,Undergrad,0,0,1,1,Male,Orange,1,36
61,35,152,3,3.3,Professional,0,0,0,1,Female,Los Angeles,1,38
61,36,153,1,2.6,Postgrad,0,1,1,0,Female,Los Angeles,1,40
61,31,154,3,7.5,Professional,351,0,1,1,Male,Alameda,1,25
61,36,169,2,6.1,Professional,106,0,1,1,Female,Los Angeles,1,26
61,37,172,4,4.3,Undergrad,0,0,1,1,Male,Orange,1,47
61,36,184,4,2.3,Postgrad,342,0,1,1,Male,San Diego,1,29
61,36,188,1,9.3,Postgrad,0,0,0,0,Male,Ventura,1,50
61,36,193,1,4.7,Professional,203,0,0,1,Male,Santa Clara,1,27
62,37,93,3,3,Professional,0,0,1,1,Female,Ventura,1,28
62,37,125,1,1,Professional,0,0,0,1,Male,Contra Costa,1,32
62,36,135,2,5.2,Postgrad,0,0,0,1,Female,Santa Clara,1,42
62,32,142,2,2.8,Professional,0,0,0,0,Male,Santa Clara,1,34
62,36,148,3,7,Postgrad,0,0,0,1,Male,San Francisco,1,41
62,36,158,2,6.3,Professional,0,0,0,1,Female,Santa Clara,1,42
62,37,169,3,5,Postgrad,184,0,1,1,Female,Santa Clara,1,29
62,36,183,2,3.4,Professional,0,0,0,0,Female,Los Angeles,1,48
62,38,195,4,5.2,Professional,522,0,1,1,Female,Los Angeles,1,35
63,38,83,2,3.4,Undergrad,0,0,0,0,Male,San Diego,1,23
63,39,101,1,3.9,Undergrad,0,1,1,1,Female,San Diego,1,29
63,39,101,2,3.9,Professional,294,0,0,1,Male,Santa Clara,1,13
63,37,110,1,4.1,Professional,0,0,0,0,Female,Santa Clara,1,27
63,37,124,3,5,Postgrad,170,0,0,0,Female,San Diego,1,19
63,39,131,3,2.6,Professional,229,0,0,1,Male,Riverside,1,24
63,37,132,1,4.4,Postgrad,0,0,0,1,Male,San Mateo,1,30
63,38,134,3,4,Postgrad,0,0,0,0,Female,Los Angeles,1,35
63,38,135,2,3.8,Professional,183,0,0,0,Female,Los Angeles,1,17
63,38,148,2,4.3,Professional,0,0,0,1,Male,Ventura,1,43
63,37,149,2,0.2,Professional,364,0,0,1,Female,Los Angeles,1,21
63,38,159,4,4.9,Postgrad,111,0,0,0,Female,Monterey,1,28
63,37,165,4,5.1,Professional,0,0,0,0,Male,Santa Clara,1,50
63,33,178,4,9,Professional,0,0,0,0,Female,Los Angeles,1,50
63,37,185,2,7.9,Postgrad,358,0,0,1,Male,Santa Clara,1,37
63,37,191,2,4.3,Professional,205,0,0,0,Male,San Francisco,1,27
64,39,122,4,0.2,Undergrad,378,0,0,1,Female,Los Angeles,1,16
64,37,138,2,2.8,Postgrad,0,0,0,1,Male,Alameda,1,33
64,38,143,2,6.4,Professional,0,1,1,1,Female,Monterey,1,38
64,38,168,4,5.7,Professional,0,0,0,1,Male,San Mateo,1,50
64,39,172,4,3.1,Undergrad,282,0,1,1,Male,Alameda,1,23
64,34,179,2,4.5,Professional,400,0,0,0,Female,Los Angeles,1,28
64,40,181,2,2.3,Postgrad,0,0,1,1,Male,San Luis Obispo,1,41
64,39,182,1,1.2,Postgrad,547,0,0,1,Female,Monterey,1,19
65,40,89,1,4.1,Undergrad,299,0,1,1,Male,Los Angeles,1,15
65,39,94,4,4.1,Undergrad,120,0,1,1,Male,Ventura,1,18
65,40,95,3,3.7,Postgrad,138,0,0,0,Female,Santa Clara,1,18
65,41,105,2,1.9,Postgrad,56,0,1,1,Male,Orange,1,22
65,41,133,4,2,Undergrad,0,0,0,0,Male,Marin,1,29
65,41,134,3,3.9,Professional,121,0,0,1,Male,San Diego,1,26
65,40,143,4,6.6,Postgrad,0,0,0,1,Male,Yolo,1,48
65,41,154,2,4.6,Postgrad,0,1,1,1,Male,San Diego,1,37
65,39,160,4,3.8,Undergrad,237,0,0,1,Male,Contra Costa,1,31
65,39,170,3,7.9,Professional,99,0,1,1,Female,Los Angeles,1,48
65,41,170,4,6.1,Postgrad,0,0,1,1,Male,San Francisco,1,42
65,39,184,1,5.4,Professional,176,0,1,1,Male,Los Angeles,1,29
65,41,185,3,2,Postgrad,0,0,0,0,Male,Kern,1,46
65,41,195,3,0.4,Undergrad,0,1,1,0,Female,Los Angeles,1,48
23,0,12,4,1,Undergrad,0,1,0,0,Female,Santa Cruz,0,0
23,0,12,4,1,Undergrad,90,0,0,1,Male,Los Angeles,0,0
23,0,13,4,1,Undergrad,84,0,0,1,Female,Alameda,0,0
23,0,45,4,0.6,Postgrad,0,0,0,1,Female,Lake,0,0
23,0,55,3,2.4,Postgrad,145,0,0,1,Male,Orange,0,0
23,0,61,4,2.6,Undergrad,239,0,0,1,Male,San Bernardino,0,0
23,0,73,4,2.6,Undergrad,0,0,0,1,Female,San Diego,0,0
23,0,75,2,1.8,Postgrad,0,0,0,1,Female,Los Angeles,0,0
23,0,81,2,1.8,Postgrad,0,0,0,0,Male,Los Angeles,0,0
23,1,82,2,1.8,Postgrad,0,1,0,0,Female,San Diego,0,0
23,0,149,2,7.2,Undergrad,0,0,0,1,Female,Kern,0,0
23,0,149,1,6.3,Undergrad,305,0,0,0,Female,San Bernardino,0,0
24,0,28,4,1,Professional,0,0,0,0,Female,Los Angeles,0,0
24,0,35,3,0.1,Postgrad,0,1,0,1,Male,Alameda,0,0
24,0,38,2,1.7,Postgrad,0,0,0,1,Male,San Benito,0,0
24,0,38,4,0.6,Postgrad,0,0,0,1,Female,Orange,0,0
24,0,39,2,1.7,Postgrad,0,0,0,0,Female,Santa Clara,0,0
24,0,41,4,1,Professional,0,0,0,1,Female,Los Angeles,0,0
24,0,44,3,0.1,Postgrad,0,0,0,0,Female,Los Angeles,0,0
24,0,44,4,1.6,Undergrad,180,0,0,1,Male,Los Angeles,0,0
24,0,50,3,2.4,Postgrad,0,1,0,0,Male,Marin,0,0
24,0,51,3,0.3,Professional,0,0,0,1,Female,Orange,0,0
24,1,59,4,1.6,Undergrad,0,0,0,0,Female,Humboldt,0,0
24,0,60,4,1.6,Undergrad,0,0,0,1,Female,Contra Costa,0,0
24,0,75,4,0.2,Undergrad,0,0,0,1,Male,Santa Barbara,0,0
24,0,78,2,1.8,Postgrad,0,0,0,0,Male,Alameda,0,0
24,0,80,2,1.6,Professional,238,0,0,0,Male,Los Angeles,0,0
24,1,80,2,1.6,Professional,0,0,0,1,Female,San Francisco,0,0
24,0,82,3,0.8,Undergrad,0,0,0,1,Female,Los Angeles,0,0
24,2,82,2,1.6,Professional,0,0,0,1,Male,Los Angeles,0,0
24,0,88,3,0.8,Undergrad,134,0,0,0,Male,Orange,0,0
24,0,119,1,1.5,Undergrad,0,0,0,1,Male,Alameda,0,0
24,0,125,2,7.2,Undergrad,0,1,0,0,Male,Orange,0,0
24,0,131,1,5.4,Undergrad,0,0,0,1,Female,Orange,0,0
24,0,135,2,7.2,Undergrad,0,0,0,1,Female,Los Angeles,0,0
24,0,135,1,1.5,Undergrad,0,0,0,1,Female,Santa Clara,0,0
24,1,150,2,2,Undergrad,0,0,0,1,Female,Alameda,0,0
25,0,13,4,0.4,Undergrad,0,1,0,0,Female,Yolo,0,0
25,0,13,2,0.9,Professional,0,0,0,1,Male,Los Angeles,0,0
25,1,13,4,1,Undergrad,95,0,0,0,Male,Sacramento,0,0
25,0,14,2,0.9,Professional,0,0,0,0,Male,Santa Clara,0,0
25,1,20,4,1,Undergrad,0,0,0,0,Male,Orange,0,0
25,0,21,4,0.4,Undergrad,90,0,0,1,Female,Contra Costa,0,0
25,1,21,3,1,Postgrad,0,0,0,0,Female,Sacramento,0,0
25,0,25,2,0.9,Professional,0,0,0,0,Male,Contra Costa,0,0
25,1,28,1,1,Professional,0,0,0,1,Female,Contra Costa,0,0
25,2,28,2,1.7,Postgrad,0,0,0,0,Male,San Diego,0,0
25,0,30,2,1.7,Postgrad,0,0,0,0,Female,Orange,0,0
25,0,35,4,1,Professional,0,0,0,1,Male,San Benito,0,0
25,0,38,2,1.6,Professional,0,0,0,0,Female,San Luis Obispo,0,0
25,0,39,3,2.4,Postgrad,0,0,0,1,Female,Alameda,0,0
25,0,40,3,2.4,Postgrad,0,0,0,1,Female,Santa Barbara,0,0
25,0,43,2,1.6,Professional,0,1,1,1,Male,Santa Clara,0,0
25,0,44,4,0.6,Postgrad,0,0,0,1,Male,Alameda,0,0
25,0,44,4,0.6,Postgrad,0,0,0,0,Male,Alameda,0,0
25,3,48,3,0.3,Professional,0,0,0,0,Female,Orange,0,0
25,1,49,4,1.6,Undergrad,0,1,0,0,Male,Los Angeles,0,0
25,0,52,3,2.6,Professional,159,0,0,0,Male,Santa Clara,0,0
25,0,53,3,2.4,Postgrad,0,0,0,0,Female,Santa Clara,0,0
25,0,53,2,1.6,Professional,0,0,0,1,Female,Los Angeles,0,0
25,1,54,4,1.6,Undergrad,0,0,0,1,Male,San Francisco,0,0
25,1,62,2,0,Undergrad,229,0,0,1,Female,Alameda,0,0
25,0,65,4,0.2,Undergrad,0,1,0,0,Female,Los Angeles,0,0
25,1,69,3,0.3,Professional,0,0,0,1,Female,Orange,0,0
25,1,70,4,2.6,Undergrad,218,0,0,1,Male,Ventura,0,0
25,1,70,4,2.6,Undergrad,0,1,0,1,Male,San Diego,0,0
25,0,71,4,0.2,Undergrad,78,1,0,0,Male,Fresno,0,0
25,0,72,3,2.6,Professional,0,0,0,1,Female,Santa Clara,0,0
25,1,72,3,0.8,Undergrad,0,0,0,1,Male,Santa Clara,0,0
25,1,74,4,2.6,Undergrad,204,0,0,0,Female,Santa Clara,0,0
25,0,81,2,1.6,Professional,0,0,0,1,Female,Orange,0,0
25,0,82,4,2.1,Professional,0,0,0,1,Male,Orange,0,0
25,0,88,2,1.8,Postgrad,319,0,0,1,Male,Alameda,0,0
25,0,91,2,1.8,Postgrad,321,0,0,0,Male,Monterey,0,0
25,1,98,1,5.4,Undergrad,0,0,0,1,Male,Los Angeles,0,0
25,0,99,1,1.9,Undergrad,323,0,0,0,Male,Orange,0,0
25,0,101,4,2.3,Professional,256,0,0,0,Female,Alameda,0,0
25,1,101,4,2.1,Professional,0,0,0,0,Male,Sacramento,0,0
25,0,109,4,2.3,Professional,314,0,0,1,Female,San Mateo,0,0
25,0,112,2,2,Undergrad,241,0,0,1,Male,Riverside,0,0
25,0,113,4,2.1,Professional,0,0,0,1,Female,Los Angeles,0,0
25,1,113,2,0.2,Undergrad,0,0,0,1,Female,San Benito,0,0
25,1,113,3,2.5,Undergrad,0,0,0,0,Male,Los Angeles,0,0
25,2,113,4,2.3,Professional,0,0,0,0,Female,Santa Clara,0,0
25,1,118,1,5.4,Undergrad,0,0,0,1,Female,Orange,0,0
25,1,122,2,0.2,Undergrad,0,0,0,1,Female,Ventura,0,0
25,1,139,2,2,Undergrad,0,0,0,0,Female,Santa Barbara,0,0
25,1,150,1,6.3,Undergrad,0,0,0,0,Male,Riverside,0,0
26,1,8,2,0.9,Professional,0,0,0,0,Male,Alameda,0,0
26,2,12,4,1,Undergrad,0,0,0,1,Female,Solano,0,0
26,0,14,4,0.4,Undergrad,94,0,0,1,Female,Santa Clara,0,0
26,1,15,4,0.4,Undergrad,0,0,0,0,Female,San Diego,0,0
26,1,18,2,0.9,Professional,95,0,0,0,Male,Riverside,0,0
26,1,19,1,0.1,Postgrad,121,0,0,1,Female,Santa Barbara,0,0
26,2,20,4,1,Undergrad,116,0,0,0,Female,Santa Cruz,0,0
26,4,23,1,0.1,Postgrad,0,0,0,0,Female,Kern,0,0
26,2,30,4,1.3,Professional,0,0,0,1,Male,Santa Clara,0,0
26,2,30,1,1,Professional,111,0,0,0,Male,Alameda,0,0
26,1,35,2,1.7,Postgrad,119,0,0,0,Male,Los Angeles,0,0
26,1,38,4,1.7,Postgrad,0,0,0,1,Female,San Diego,0,0
26,1,39,4,0.6,Postgrad,0,0,0,0,Male,Santa Clara,0,0
26,2,40,1,1,Professional,0,0,0,1,Male,San Francisco,0,0
26,0,42,4,1.3,Professional,0,1,0,0,Female,Santa Clara,0,0
26,1,42,4,1.3,Professional,153,0,0,1,Male,San Diego,0,0
26,1,44,1,2,Postgrad,0,0,0,0,Male,Marin,0,0
26,2,44,4,1.3,Professional,0,1,0,0,Male,Santa Clara,0,0
26,1,48,3,2.6,Professional,169,0,0,0,Male,San Mateo,0,0
26,2,48,3,0.7,Postgrad,0,0,0,1,Female,Los Angeles,0,0
26,1,49,3,2.4,Postgrad,0,0,0,0,Female,Los Angeles,0,0
26,1,50,4,0.6,Postgrad,0,0,0,0,Male,Yolo,0,0
26,2,51,4,2.6,Undergrad,0,0,0,1,Male,San Diego,0,0
26,1,53,2,1.6,Professional,0,0,0,1,Male,Alameda,0,0
26,1,54,3,0.3,Professional,0,0,0,1,Male,Alameda,0,0
26,1,54,2,1.6,Professional,0,1,0,0,Male,San Bernardino,0,0
26,1,54,4,0.6,Postgrad,230,0,0,0,Male,San Mateo,0,0
26,1,55,3,2.6,Professional,113,0,0,0,Male,Los Angeles,0,0
26,1,55,4,1.7,Postgrad,175,0,0,1,Female,Orange,0,0
26,2,55,3,0.7,Postgrad,0,0,0,1,Male,Santa Clara,0,0
26,2,60,4,1.6,Undergrad,0,0,1,1,Female,San Francisco,0,0
26,1,61,2,1.9,Undergrad,119,0,0,0,Female,Monterey,0,0
26,2,62,4,1.6,Undergrad,0,1,0,0,Male,San Mateo,0,0
26,0,71,4,1.8,Postgrad,0,1,0,1,Male,San Diego,0,0
26,2,72,4,2.6,Undergrad,0,0,0,1,Female,Santa Cruz,0,0
26,20,72,4,2.6,Undergrad,0,1,1,1,Female,Orange,0,0
26,1,75,3,0.3,Professional,0,0,0,0,Male,San Mateo,0,0
26,2,79,2,2.5,Undergrad,0,0,0,1,Male,Sacramento,0,0
26,1,80,1,0.8,Postgrad,150,0,0,0,Female,Yolo,0,0
26,1,80,4,0.2,Undergrad,0,0,0,1,Male,Yolo,0,0
26,2,82,2,2.5,Undergrad,199,0,0,0,Female,San Diego,0,0
26,1,85,2,1.6,Professional,0,0,0,0,Male,Yolo,0,0
26,1,85,1,1.9,Undergrad,0,0,0,1,Male,Los Angeles,0,0
26,2,85,2,2.5,Undergrad,0,0,0,0,Male,Santa Clara,0,0
26,1,88,2,1.8,Postgrad,0,0,0,0,Female,San Mateo,0,0
26,2,92,2,0.2,Undergrad,0,0,0,1,Female,Shasta,0,0
26,2,95,3,0.8,Undergrad,0,0,0,1,Female,San Diego,0,0
26,0,99,4,2.3,Professional,0,0,0,0,Female,Orange,0,0
26,0,102,4,2.3,Professional,0,0,0,0,Male,Santa Clara,0,0
26,1,102,1,1.9,Undergrad,0,0,0,0,Female,Humboldt,0,0
26,2,119,2,0.6,Undergrad,381,0,0,1,Female,Stanislaus,0,0
26,2,135,1,1.5,Undergrad,0,0,0,0,Male,Alameda,0,0
26,1,149,2,7.2,Undergrad,154,0,0,0,Female,Santa Clara,0,0
26,0,150,2,7.2,Undergrad,0,0,0,0,Male,Los Angeles,0,0
26,3,155,2,7.2,Undergrad,0,0,0,0,Male,Santa Barbara,0,0
26,2,161,2,7.2,Undergrad,0,0,0,0,Male,Alameda,0,0
26,2,195,1,6.3,Undergrad,0,0,0,1,Male,Alameda,0,0
26,2,195,1,6.3,Undergrad,0,0,0,0,Female,Los Angeles,0,0
26,2,205,1,6.3,Undergrad,271,0,0,0,Female,Santa Barbara,0,0
27,3,18,1,0.4,Professional,0,0,0,0,Female,Kern,0,0
27,1,20,4,0.4,Undergrad,99,0,0,1,Male,Alameda,0,0
27,2,20,4,0.5,Professional,0,0,0,1,Female,Santa Cruz,0,0
27,3,20,4,1,Undergrad,134,0,0,1,Female,Yolo,0,0
27,3,20,4,1,Undergrad,0,0,0,0,Male,San Diego,0,0
27,1,25,4,0.3,Postgrad,0,0,0,1,Female,Marin,0,0
27,1,28,4,1.5,Postgrad,0,0,0,1,Male,Los Angeles,0,0
27,3,30,1,1,Professional,80,0,0,0,Female,Santa Barbara,0,0
27,4,30,4,1,Professional,0,0,0,1,Male,Santa Barbara,0,0
27,3,32,3,1,Postgrad,0,0,0,0,Male,Alameda,0,0
27,3,33,4,1,Professional,0,0,0,0,Male,Los Angeles,0,0
27,3,34,1,0.2,Professional,0,0,0,1,Male,Los Angeles,0,0
27,3,35,1,1.8,Postgrad,0,0,0,0,Female,San Mateo,0,0
27,2,38,4,1,Professional,154,0,0,1,Male,Butte,0,0
27,1,40,4,1,Professional,0,0,0,0,Female,San Diego,0,0
27,1,40,4,1,Professional,0,0,0,1,Male,Los Angeles,0,0
27,2,40,1,2,Postgrad,110,0,0,0,Female,Los Angeles,0,0
27,3,40,3,0.1,Postgrad,111,0,0,1,Female,Alameda,0,0
27,1,41,4,1.8,Professional,147,0,0,0,Female,Ventura,0,0
27,1,41,1,1.9,Professional,0,0,0,0,Male,Los Angeles,0,0
27,2,41,2,1.7,Postgrad,0,0,0,1,Male,Los Angeles,0,0
27,1,42,3,2.4,Postgrad,0,0,0,0,Male,Alameda,0,0
27,1,43,3,1.1,Postgrad,0,0,0,0,Male,Santa Clara,0,0
27,1,43,1,1.5,Undergrad,0,0,0,1,Male,Alameda,0,0
27,3,43,1,1,Professional,0,0,0,1,Male,Los Angeles,0,0
27,3,43,3,0.1,Postgrad,163,0,0,1,Female,Los Angeles,0,0
27,2,44,4,0.6,Postgrad,0,1,1,1,Male,Monterey,0,0
27,2,45,2,1.7,Postgrad,0,0,0,0,Female,Santa Clara,0,0
27,2,48,2,1.6,Professional,119,1,0,1,Male,Los Angeles,0,0
27,2,55,4,1.7,Postgrad,0,0,0,1,Male,Alameda,0,0
27,1,58,4,1.8,Postgrad,154,0,1,1,Male,Sacramento,0,0
27,3,59,4,1.6,Undergrad,0,0,0,1,Male,Solano,0,0
27,3,59,4,0,Undergrad,90,1,0,1,Female,San Francisco,0,0
27,1,64,4,1.8,Postgrad,0,0,0,1,Female,Alameda,0,0
27,2,68,3,2.6,Professional,203,1,0,0,Female,San Mateo,0,0
27,3,68,4,0,Undergrad,0,0,0,0,Female,Humboldt,0,0
27,3,69,3,0.7,Postgrad,0,0,0,1,Female,Santa Clara,0,0
27,3,72,4,0,Undergrad,0,0,0,1,Male,Yolo,0,0
27,1,74,3,0.3,Professional,0,0,0,1,Male,San Bernardino,0,0
27,1,74,4,1.8,Postgrad,112,0,0,1,Female,San Diego,0,0
27,3,75,4,0,Undergrad,0,0,0,0,Male,Los Angeles,0,0
27,1,78,4,2.3,Professional,157,1,0,1,Female,San Diego,0,0
27,2,78,4,0.2,Undergrad,87,0,0,0,Female,Monterey,0,0
27,1,80,2,1.6,Professional,185,0,0,1,Male,Stanislaus,0,0
27,3,81,3,1.5,Undergrad,307,1,1,1,Male,Los Angeles,0,0
27,3,82,2,0.2,Undergrad,0,0,0,0,Female,Santa Clara,0,0
27,1,83,4,2.1,Professional,0,0,0,1,Male,Los Angeles,0,0
27,1,83,2,0.2,Undergrad,0,0,0,0,Male,Los Angeles,0,0
27,3,84,3,1.5,Undergrad,0,0,0,1,Female,Sacramento,0,0
27,1,85,2,1.6,Professional,0,0,0,0,Female,Kern,0,0
27,2,85,1,1.9,Undergrad,0,0,0,1,Female,San Francisco,0,0
27,3,88,3,0.8,Undergrad,238,0,0,0,Female,San Diego,0,0
27,3,90,3,0.8,Undergrad,0,0,0,1,Female,Los Angeles,0,0
27,1,91,2,0.2,Undergrad,0,0,0,1,Female,San Diego,0,0
27,2,92,2,3.1,Undergrad,178,0,0,1,Female,Yolo,0,0
27,3,94,2,0.2,Undergrad,310,0,0,0,Female,San Bernardino,0,0
27,3,98,2,2.5,Undergrad,361,1,1,1,Male,Yolo,0,0
27,2,101,1,1.9,Undergrad,0,0,0,0,Female,Orange,0,0
27,2,103,1,1.9,Undergrad,120,0,0,1,Female,Santa Barbara,0,0
27,3,103,2,0.6,Undergrad,84,0,0,0,Male,San Diego,0,0
27,3,104,2,2.5,Undergrad,184,1,0,1,Male,San Diego,0,0
27,2,109,4,1.8,Professional,0,0,0,0,Male,San Mateo,0,0
27,3,109,2,2.5,Undergrad,0,0,0,1,Male,Ventura,0,0
27,2,110,4,1.8,Professional,190,0,0,1,Male,Sacramento,0,0
27,3,110,2,0.2,Undergrad,294,1,0,0,Male,El Dorado,0,0
27,1,112,4,2.3,Professional,402,0,0,1,Female,Los Angeles,0,0
27,1,112,4,2.1,Professional,0,0,0,0,Male,Los Angeles,0,0
27,2,112,4,1.8,Professional,0,1,0,1,Female,Alameda,0,0
27,3,112,3,2.5,Undergrad,389,1,0,1,Male,Los Angeles,0,0
27,3,119,1,5.4,Undergrad,118,0,0,1,Male,Los Angeles,0,0
27,3,123,1,5.4,Undergrad,0,0,0,0,Female,Santa Clara,0,0
27,3,125,2,0.6,Undergrad,0,0,0,0,Male,Humboldt,0,0
27,2,129,2,3.3,Undergrad,0,1,0,0,Female,Los Angeles,0,0
27,1,138,2,2,Undergrad,0,0,0,1,Male,Los Angeles,0,0
27,3,148,1,1.5,Undergrad,397,0,0,1,Female,Orange,0,0
27,2,155,1,0.8,Undergrad,0,0,0,0,Male,Santa Clara,0,0
27,3,201,1,6.3,Undergrad,158,0,0,1,Male,Sacramento,0,0
28,2,9,1,0.1,Postgrad,0,0,0,1,Male,Santa Clara,0,0
28,2,10,1,0.1,Postgrad,0,0,0,1,Male,San Mateo,0,0
28,2,11,1,0.1,Postgrad,0,0,0,1,Female,Los Angeles,0,0
28,3,11,4,0.5,Professional,0,0,0,0,Male,Solano,0,0
28,2,13,4,0.4,Undergrad,0,0,0,0,Female,Los Angeles,0,0
28,2,19,4,0.4,Undergrad,0,0,0,1,Male,Alameda,0,0
28,2,22,1,0.1,Postgrad,0,0,0,1,Female,Sacramento,0,0
28,3,25,2,0.9,Professional,140,0,0,1,Female,Los Angeles,0,0
28,3,28,4,0.8,Undergrad,0,0,0,1,Male,Los Angeles,0,0
28,3,29,4,0.8,Undergrad,135,0,0,1,Female,Los Angeles,0,0
28,20,29,2,1.9,Postgrad,0,0,0,1,Male,San Mateo,0,0
28,2,31,2,0.3,Postgrad,0,1,0,1,Female,Los Angeles,0,0
28,4,32,3,1,Postgrad,0,0,0,0,Male,Los Angeles,0,0
28,2,33,3,1,Undergrad,167,0,0,1,Female,Sacramento,0,0
28,4,33,3,1,Postgrad,0,0,0,0,Male,Los Angeles,0,0
28,1,34,4,1.5,Postgrad,162,0,0,0,Male,Marin,0,0
28,2,34,4,1.3,Professional,0,0,0,0,Female,San Diego,0,0
28,4,34,1,1.8,Postgrad,0,0,0,1,Female,Orange,0,0
28,4,38,4,1.6,Undergrad,0,0,0,0,Female,San Diego,0,0
28,1,40,1,2,Postgrad,0,1,0,1,Male,Santa Clara,0,0
28,2,41,3,1.1,Postgrad,161,0,0,1,Male,Santa Barbara,0,0
28,2,42,1,1.5,Undergrad,0,0,0,1,Female,El Dorado,0,0
28,2,43,4,1.3,Professional,0,0,0,1,Female,Yolo,0,0
28,4,43,1,1,Professional,102,0,0,0,Female,Los Angeles,0,0
28,4,43,3,0.1,Postgrad,0,0,0,1,Male,Yolo,0,0
28,4,43,1,1.8,Postgrad,0,0,0,1,Female,Contra Costa,0,0
28,4,43,3,0.1,Postgrad,0,0,0,1,Female,San Diego,0,0
28,3,45,2,1.6,Professional,0,0,0,1,Male,Santa Clara,0,0
28,3,45,4,1.7,Postgrad,95,0,0,0,Female,Los Angeles,0,0
28,4,45,1,1,Professional,0,0,0,1,Male,San Mateo,0,0
28,2,48,2,1.8,Professional,89,0,0,1,Female,San Francisco,0,0
28,2,48,4,2.1,Professional,0,0,0,1,Male,Monterey,0,0
28,2,51,4,1.8,Professional,0,0,0,0,Male,Alameda,0,0
28,2,51,4,1.8,Postgrad,0,1,0,0,Female,Los Angeles,0,0
28,3,51,2,1.6,Professional,123,0,0,0,Male,Santa Clara,0,0
28,3,52,4,1.7,Postgrad,0,0,0,0,Male,San Francisco,0,0
28,3,52,4,2.2,Undergrad,230,0,0,1,Male,Los Angeles,0,0
